10.448685539201065	1.1149378995730927	-0.4554292277903187	-0.29052224531187676	
10.493082431198332	1.0936487807370696	-0.45996738508256385	-0.27579141651222017	
10.535075817874855	1.0730291215606798	-0.463851603412877	-0.2610987277003005	
10.57485402204101	1.0530589979394165	-0.4671402496596784	-0.24650685663800687	
10.61258622649516	1.0337175174775552	-0.46988625274707374	-0.2320686618477339	
10.648424844332444	1.0149832869423108	-0.4721376426291499	-0.2178283314424334	
10.682507545854376	0.9968347648404858	-0.47393803858631145	-0.20382243096537422	
10.714958998651209	0.979250525137715	-0.47532708932112655	-0.19008085245150141	
10.74589236704952	0.962209452216257	-0.47634086822199606	-0.17662766695138998	
10.775410608825958	0.9456908826300037	-0.4770122275240283	-0.16348188580013812	
10.803607600428222	0.9296747057324808	-0.47737111513470154	-0.15065813835826702	
10.830569116570498	0.9141414325702186	-0.4774448578850752	-0.13816727079392876	
10.856373685711194	0.8990722403566593	-0.47725841461942764	-0.1260168762964895	
10.881093339370521	0.8844489982342196	-0.4768346024529819	-0.1142117599665653	
10.904794270338819	0.870254278777935	-0.47619429907399535	-0.10275434833602048	
10.927537412439086	0.856471358721052	-0.47535662379414134	-0.09164504749060143	
10.949378952535639	0.8430842116189723	-0.47433909974688504	-0.08088255597976968	
10.970370783849154	0.8300774945706166	-0.4731577993220526	-0.07046413811622187	
10.990560908279514	0.817436530650582	-0.47182747477108933	-0.0603858616668731	
11.009993794305752	0.8051472883365705	-0.4703616756046358	-0.050642805043025874	
11.02871069608222	0.7931963589284408	-0.4687728543126468	-0.04122923599788919	
11.046749938553088	0.7815709327275897	-0.467072461673979	-0.032138767186552286	
11.06414717273421	0.7702587745677789	-0.46527103276548587	-0.02336449052381795	
11.080935604743047	0.7592481991486295	-0.4633782647829321	-0.0148990924062673	
11.097146201673114	0.7485280465074169	-0.4614030874436139	-0.00673495362570975	
11.112807877001536	0.7380876578897642	-0.4593537268592627	0.0011357658659107983	
11.127947657863857	0.7279168521942125	-0.45723776347404055	0.008721053585759364	
11.142590836234751	0.7180059031312993	-0.45506218477430593	0.016028982790885493	
11.156761105792459	0.7083455171818258	-0.45283343322171277	0.023067659232765436	
11.170480686024382	0.6989268124126511	-0.45055744994988345	0.029845177137758583	
11.183770434942375	0.6897412981897446	-0.44823971464802526	0.0363695815904066	
11.196649951609034	0.6807808557874324	-0.4458852819329877	0.04264883720315993	
11.209137669534025	0.6720377199105485	-0.44349881464631835	0.048690802228520624	
11.221250941875423	0.6635044611068963	-0.4410846143177878	0.054503207429661416	
11.23300611927562	0.6551739690523846	-0.4386466490541352	0.06009363863267936	
11.244418621058744	0.6470394366897807	-0.43618857916089837	0.06546952332428191	
11.255503000453174	0.6390943451715714	-0.4337137805200655	0.07063811893749516	
11.266273004397851	0.6313324496146606	-0.43122536630653485	0.07560650602681562	
11.276741628471525	0.6237477655857901	-0.42872620667685624	0.08038158118142746	
11.286921167385845	0.6163345563098233	-0.42621894704734586	0.08497005261597224	
11.296823261464498	0.6090873205792207	-0.42370602492383114	0.0893784390646033	
11.306458939472854	0.602000781280708	-0.4211896852548307	0.09361306668142788	
11.315838658128662	0.5950698745776322	-0.41867199482430806	0.09768007055390626	
11.324972338587727	0.5882897396432725	-0.41615485527745477	0.10158539497933816	
11.333869400182461	0.5816557089575554	-0.4136400152428905	0.10533479425066616	
11.342538791631812	0.5751632991186284	-0.4111290815862958	0.10893383630900644	
11.35098901995634	0.5688082021937078	-0.4086235299105283	0.1123879065271467	
11.359228177299606	0.5625862774543293	-0.40612471386612015	0.11570220877183601	
11.36726396579886	0.5564935435844234	-0.4036338739774692	0.1188817698857747	
11.37510372071558	0.550526171356978	-0.40115214616298545	0.1219314449117519	
11.382754431922852	0.5446804766071693	-0.39868056899194926	0.12485592046868987	
11.390222763903253	0.5389529136066358	-0.39622009056574825	0.1276597164105624	
11.397515074379681	0.5333400689095811	-0.3937715758684135	0.13034719874849543	
11.40463743169814	0.5278386551972005	-0.391335811398676	0.13292257192370016	
11.411595630992577	0.5224455059297668	-0.3889135123554297	0.13538989578955807	
11.418395209351038	0.5171575697264359	-0.3865053264744347	0.13775308203184977	
11.425041459921895	0.5119719054666518	-0.3841118393952456	0.14001589961117133	
11.431539445153975	0.506885677410736	-0.3817335792527956	0.14218198391608894	
11.437894009145282	0.501896150713776	-0.37937102068872264	0.1442548373452155	
11.44410978924024	0.49700068694593824	-0.37702458830062824	0.14623783167917281	
11.450191226863353	0.4921967401363645	-0.374694661274134	0.14813422205043025	
11.456142577747867	0.4874818526742217	-0.3723815751491202	0.14994713771739043	
11.461967921403568	0.4828536518554074	-0.3700856268660573	0.15167960021062754	
11.467671170183044	0.4783098460125075	-0.3678070751575433	0.15333451185142621	
11.473256077671573	0.4738482214404769	-0.36554614609303826	0.15491467685205862	
11.478726246556786	0.46946663882852135	-0.36330303261320296	0.15642279073654208	
11.484085136195782	0.4651630309316488	-0.3610779006221492	0.15786145823949482	
11.489336069605201	0.46093539834174635	-0.3588708834981844	0.15923315698455554	
11.49448223984965	0.45678180869754215	-0.3566820979026488	0.16054033575346693	
11.49952671678893	0.4527003921073174	-0.35451162985782503	0.16178529600438196	
11.504472452381785	0.4486893395453535	-0.3523595477067829	0.16297028292319737	
11.509322286495133	0.4447469005353071	-0.35022589753998545	0.16409744559496175	
11.514078952414064	0.4408713802591535	-0.34811070709884007	0.1651688560086768	
11.518745081260425	0.4370611377404998	-0.3460139854000772	0.16618650428426918	
11.523323206909815	0.4333145849207085	-0.34393573145598566	0.16715232850401662	
11.527815770618826	0.4296301828200626	-0.34187592877151474	0.16806821362115443	
11.532225124676156	0.42600643999105614	-0.33983454013286973	0.16893590409017634	
11.5365535369327	0.4224419129862724	-0.33781153126801655	0.1697572023695102	
11.540803194532257	0.4189351981293328	-0.33580682490264735	0.1705336017475929	
11.544976206697656	0.41548494074615405	-0.33382037880437565	0.17126692360034212	
11.549074609317678	0.4120898211286317	-0.3318520948000696	0.17195850481220987	
11.55310036694064	0.40874856577494256	-0.32990191022645377	0.17261001616134308	
11.557055376527465	0.4054599320421062	-0.32796970933623015	0.17322270583827049	
11.560941469905284	0.40222272262982983	-0.3260554269509157	0.17379825036914553	
11.564760417572412	0.3990357650709484	-0.32415890586025853	0.17433755793899763	
11.56851392878484	0.3958979319354796	-0.3222800727826325	0.17484222461644094	
11.572203658027288	0.3928081197768165	-0.32041879335110934	0.17531341771245934	
11.575831202955131	0.38976526120995914	-0.3185749283916266	0.17575217116973363	
11.579398110716788	0.38676832158074603	-0.3167483820157031	0.17615989499608986	
